source_key,source_type,status,database_fragment_id,date,diary,page_name,place_after,image_relative_path,database_sequence,reason
"fragments/1832/11/05-img3037","LEGACY","MATCHED_EXACT","1869","1832-11-05","diary-1832","img3037","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/11/06-img3037","LEGACY","MATCHED_EXACT","1870","1832-11-06","diary-1832","img3037","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/11/07-img3037","LEGACY","MATCHED_EXACT","1871","1832-11-07","diary-1832","img3037","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/11/08-img3037","LEGACY","MATCHED_EXACT","1872","1832-11-08","diary-1832","img3037","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/11/09-img3037","LEGACY","MATCHED_EXACT","1873","1832-11-09","diary-1832","img3037","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/11/10-img3037","LEGACY","MATCHED_EXACT","1874","1832-11-10","diary-1832","img3037","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/11/11-img3037","LEGACY","MATCHED_EXACT","1875","1832-11-11","diary-1832","img3037","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/11/12-img3038","LEGACY","MATCHED_EXACT","1876","1832-11-12","diary-1832","img3038","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/11/13-img3038","LEGACY","MATCHED_EXACT","1877","1832-11-13","diary-1832","img3038","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/11/14-img3038","LEGACY","MATCHED_EXACT","1878","1832-11-14","diary-1832","img3038","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/11/15-img3038","LEGACY","MATCHED_EXACT","1879","1832-11-15","diary-1832","img3038","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/11/16-img3038","LEGACY","MATCHED_EXACT","1880","1832-11-16","diary-1832","img3038","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/11/17-img3038","LEGACY","MATCHED_EXACT","1881","1832-11-17","diary-1832","img3038","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/11/18-img3038","LEGACY","MATCHED_EXACT","1882","1832-11-18","diary-1832","img3038","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/11/19-img3039","LEGACY","MATCHED_EXACT","1883","1832-11-19","diary-1832","img3039","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/11/20-img3039","LEGACY","MATCHED_EXACT","1884","1832-11-20","diary-1832","img3039","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/11/21-img3039","LEGACY","MATCHED_EXACT","1885","1832-11-21","diary-1832","img3039","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/11/22-img3039","LEGACY","MATCHED_EXACT","1886","1832-11-22","diary-1832","img3039","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/11/23-img3039","LEGACY","MATCHED_EXACT","1887","1832-11-23","diary-1832","img3039","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/11/24-img3039","LEGACY","MATCHED_EXACT","1888","1832-11-24","diary-1832","img3039","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/11/25-img3039","LEGACY","MATCHED_EXACT","1889","1832-11-25","diary-1832","img3039","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/11/26-img3040","LEGACY","MATCHED_EXACT","1890","1832-11-26","diary-1832","img3040","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/11/27-img3040","LEGACY","MATCHED_EXACT","1891","1832-11-27","diary-1832","img3040","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/11/28-img3040","LEGACY","MATCHED_EXACT","1892","1832-11-28","diary-1832","img3040","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/11/29-img3040","LEGACY","MATCHED_EXACT","1893","1832-11-29","diary-1832","img3040","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/11/30-img3040","LEGACY","MATCHED_EXACT","1894","1832-11-30","diary-1832","img3040","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/12/01-img3040","LEGACY","MATCHED_EXACT","1895","1832-12-01","diary-1832","img3040","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/12/02-img3040","LEGACY","MATCHED_EXACT","1896","1832-12-02","diary-1832","img3040","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/12/03-img3041","LEGACY","MATCHED_EXACT","1897","1832-12-03","diary-1832","img3041","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/12/04-img3041","LEGACY","MATCHED_EXACT","1898","1832-12-04","diary-1832","img3041","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/12/05-img3041","LEGACY","MATCHED_EXACT","1899","1832-12-05","diary-1832","img3041","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/12/06-img3041","LEGACY","MATCHED_EXACT","1900","1832-12-06","diary-1832","img3041","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/12/07-img3041","LEGACY","MATCHED_EXACT","1901","1832-12-07","diary-1832","img3041","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/12/08-img3041","LEGACY","MATCHED_EXACT","1902","1832-12-08","diary-1832","img3041","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/12/09-img3041","LEGACY","MATCHED_EXACT","1903","1832-12-09","diary-1832","img3041","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/12/10-img3042","LEGACY","MATCHED_EXACT","1904","1832-12-10","diary-1832","img3042","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/12/11-img3042","LEGACY","MATCHED_EXACT","1905","1832-12-11","diary-1832","img3042","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/12/12-img3042","LEGACY","MATCHED_EXACT","1906","1832-12-12","diary-1832","img3042","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/12/13-img3042","LEGACY","MATCHED_EXACT","1907","1832-12-13","diary-1832","img3042","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/12/14-img3042","LEGACY","MATCHED_EXACT","1908","1832-12-14","diary-1832","img3042","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/12/15-img3042","LEGACY","MATCHED_EXACT","1909","1832-12-15","diary-1832","img3042","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/12/16-img3042","LEGACY","MATCHED_EXACT","1910","1832-12-16","diary-1832","img3042","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/12/17-img3043","LEGACY","MATCHED_EXACT","1911","1832-12-17","diary-1832","img3043","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/12/18-img3043","LEGACY","MATCHED_EXACT","1912","1832-12-18","diary-1832","img3043","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/12/19-img3043","LEGACY","MATCHED_EXACT","1913","1832-12-19","diary-1832","img3043","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/12/20-img3043","LEGACY","MATCHED_EXACT","1914","1832-12-20","diary-1832","img3043","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/12/21-img3043","LEGACY","MATCHED_EXACT","1915","1832-12-21","diary-1832","img3043","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/12/22-img3043","LEGACY","MATCHED_EXACT","1916","1832-12-22","diary-1832","img3043","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/12/23-img3043","LEGACY","MATCHED_EXACT","1917","1832-12-23","diary-1832","img3043","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/12/24-img3044","LEGACY","MATCHED_EXACT","1918","1832-12-24","diary-1832","img3044","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/12/25-img3044","LEGACY","MATCHED_EXACT","1919","1832-12-25","diary-1832","img3044","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/12/26-img3044","LEGACY","MATCHED_EXACT","1920","1832-12-26","diary-1832","img3044","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/12/27-img3044","LEGACY","MATCHED_EXACT","1921","1832-12-27","diary-1832","img3044","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/12/28-img3044","LEGACY","MATCHED_EXACT","1922","1832-12-28","diary-1832","img3044","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/12/29-img3044","LEGACY","MATCHED_EXACT","1923","1832-12-29","diary-1832","img3044","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/12/30-img3044","LEGACY","MATCHED_EXACT","1924","1832-12-30","diary-1832","img3044","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1832/12/31-img3044","LEGACY","MATCHED_EXACT","1925","1832-12-31","diary-1832","img3044","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1834/01/01-dc-highlights-1834","LEGACY","MATCHED_EXACT","1926","1834-01-01","","","","","2.0000","date, Page context and imported HTML hash match"
"fragments/1834/01/01-img2693","LEGACY","MATCHED_EXACT","1927","1834-01-01","diary-1834","img2693","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1834/01/02-img2693","LEGACY","MATCHED_EXACT","1928","1834-01-02","diary-1834","img2693","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1834/01/03-img2693","LEGACY","MATCHED_EXACT","1929","1834-01-03","diary-1834","img2693","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1834/01/04-img2693","LEGACY","MATCHED_EXACT","1930","1834-01-04","diary-1834","img2693","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1834/01/05-img2694-left","LEGACY","MATCHED_EXACT","1931","1834-01-05","diary-1834","img2694","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1834/01/06-img2694-left","LEGACY","MATCHED_EXACT","1932","1834-01-06","diary-1834","img2694","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1834/01/07-b3-img2994-burnhopeside-hall","LEGACY","MATCHED_EXACT","1933","1834-01-07","","","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1834/01/07-img2694-left","LEGACY","MATCHED_EXACT","1934","1834-01-07","diary-1834","img2694","","","2.0000","date, Page context and imported HTML hash match"
"fragments/1834/01/08-img2694-left","LEGACY","MATCHED_EXACT","1935","1834-01-08","diary-1834","img2694","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1834/01/09-img2694-left","LEGACY","MATCHED_EXACT","1936","1834-01-09","diary-1834","img2694","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1834/01/10-img2694-right","LEGACY","MATCHED_EXACT","1937","1834-01-10","diary-1834","img2694","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1834/01/11-img2694-right","LEGACY","MATCHED_EXACT","1938","1834-01-11","diary-1834","img2694","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1834/01/12-img2694-right","LEGACY","MATCHED_EXACT","1939","1834-01-12","diary-1834","img2694","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1834/01/13-img2694-right","LEGACY","MATCHED_EXACT","1940","1834-01-13","diary-1834","img2694","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1834/01/14-img2694-right","LEGACY","MATCHED_EXACT","1941","1834-01-14","diary-1834","img2694","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1834/01/15-img2695-left","LEGACY","MATCHED_EXACT","1942","1834-01-15","diary-1834","img2695","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1834/01/16-img2695-left","LEGACY","MATCHED_EXACT","1943","1834-01-16","diary-1834","img2695","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1834/01/17-img2695-left","LEGACY","MATCHED_EXACT","1944","1834-01-17","diary-1834","img2695","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1834/01/18-img2695-left","LEGACY","MATCHED_EXACT","1945","1834-01-18","diary-1834","img2695","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1834/01/19-img2695-left","LEGACY","MATCHED_EXACT","1946","1834-01-19","diary-1834","img2695","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1834/01/20-img2695-right","LEGACY","MATCHED_EXACT","1947","1834-01-20","diary-1834","img2695","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1834/01/21-img2695-right","LEGACY","MATCHED_EXACT","1948","1834-01-21","diary-1834","img2695","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1834/01/22-img2695-right","LEGACY","MATCHED_EXACT","1949","1834-01-22","diary-1834","img2695","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1834/01/23-img2695-right","LEGACY","MATCHED_EXACT","1950","1834-01-23","diary-1834","img2695","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1834/01/24-img2695-right","LEGACY","MATCHED_EXACT","1951","1834-01-24","diary-1834","img2695","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1834/01/25-img2696-left","LEGACY","MATCHED_EXACT","1952","1834-01-25","diary-1834","img2696","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1834/01/26-img2696-left","LEGACY","MATCHED_EXACT","1953","1834-01-26","diary-1834","img2696","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1834/01/27-img2696-left","LEGACY","MATCHED_EXACT","1954","1834-01-27","diary-1834","img2696","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1834/01/28-img2696-left","LEGACY","MATCHED_EXACT","1955","1834-01-28","diary-1834","img2696","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1834/01/29-img2696-left","LEGACY","MATCHED_EXACT","1956","1834-01-29","diary-1834","img2696","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1834/01/30-img2696-left","LEGACY","MATCHED_EXACT","1957","1834-01-30","diary-1834","img2696","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1834/01/31-img2696-left","LEGACY","MATCHED_EXACT","1958","1834-01-31","diary-1834","img2696","","","1.0000","date, Page context and imported HTML hash match"
"fragments/1834/02/01-img2696-right","LEGACY","MATCHED_EXACT","1959","1834-02-01","diary-1834","img2696","","","1.0000","date, Page context and imported HTML hash match"
